# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sat Dec  5 17:04:00 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: SDSS <i>ugriz</i>
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	int_IMF	stage
	0.000100	10.0792	0.79828346	0.7846	2.4377	3.6886	1.6015	-1.324	0.715	-0.599	-1.245	-1.500	-1.638	3.07112551	3
	0.000100	10.0792	0.79830998	0.7837	2.4806	3.6869	1.5511	-1.432	0.641	-0.694	-1.349	-1.608	-1.748	3.07113695	3
	0.000100	10.0792	0.79833239	0.7828	2.5194	3.6851	1.5046	-1.528	0.578	-0.777	-1.443	-1.705	-1.848	3.07114673	3
	0.000100	10.0792	0.79835427	0.7818	2.5600	3.6833	1.4564	-1.630	0.512	-0.865	-1.541	-1.807	-1.953	3.07115626	3
	0.000100	10.0792	0.79837519	0.7807	2.6014	3.6815	1.4070	-1.734	0.445	-0.954	-1.641	-1.911	-2.060	3.07116532	3
	0.000100	10.0792	0.79839736	0.7793	2.6485	3.6793	1.3502	-1.851	0.373	-1.053	-1.753	-2.029	-2.182	3.07117510	3
	0.000100	10.0792	0.79841518	0.7780	2.6897	3.6776	1.3015	-1.954	0.308	-1.142	-1.852	-2.132	-2.287	3.07118273	3
	0.000100	10.0792	0.79843062	0.7767	2.7280	3.6757	1.2549	-2.050	0.254	-1.221	-1.943	-2.228	-2.386	3.07118940	3
	0.000100	10.0792	0.79844844	0.7749	2.7750	3.6734	1.1979	-2.167	0.186	-1.318	-2.055	-2.345	-2.507	3.07119727	3
	0.000100	10.0792	0.79846239	0.7732	2.8148	3.6716	1.1497	-2.267	0.128	-1.401	-2.149	-2.445	-2.609	3.07120323	3
